,Date,State,UR,StateName
2845,1980-09-01,VA,5.4,virginia
2846,1980-09-01,WA,8.5,washington
2847,1980-09-01,WV,10.2,west virginia
2848,1980-09-01,WI,8.7,wisconsin
2849,1980-09-01,WY,4.2,wyoming
2850,1980-10-01,AL,9.7,alabama
2851,1980-10-01,AK,9.8,alaska
2852,1980-10-01,AZ,6.7,arizona
2853,1980-10-01,AR,8.2,arkansas
2854,1980-10-01,CA,7.2,california
2855,1980-10-01,CO,6.4,colorado
2856,1980-10-01,CT,6.2,connecticut
2857,1980-10-01,DE,7.9,delaware
2858,1980-10-01,FL,6.4,florida
2859,1980-10-01,GA,6.3,georgia
2860,1980-10-01,HI,5.2,hawaii
2861,1980-10-01,ID,7.7,idaho
2862,1980-10-01,IL,8.9,illinois
2863,1980-10-01,IN,9.8,indiana
2864,1980-10-01,IA,6.6,iowa
2865,1980-10-01,KS,4.7,kansas
2866,1980-10-01,KY,8.8,kentucky
2867,1980-10-01,LA,7.1,louisiana
2868,1980-10-01,ME,8.0,maine
2869,1980-10-01,MD,6.8,maryland
2870,1980-10-01,MA,5.7,massachusetts
2871,1980-10-01,MI,12.9,michigan
2872,1980-10-01,MN,6.0,minnesota
2873,1980-10-01,MS,8.2,mississippi
2874,1980-10-01,MO,7.7,missouri
2875,1980-10-01,MT,6.4,montana
2876,1980-10-01,NE,4.3,nebraska
2877,1980-10-01,NV,6.8,nevada
2878,1980-10-01,NH,4.9,new hampshire
2879,1980-10-01,NJ,7.6,new jersey
2880,1980-10-01,NM,8.0,new mexico
2881,1980-10-01,NY,7.5,new york
2882,1980-10-01,NC,6.7,north carolina
2883,1980-10-01,ND,5.3,north dakota
2884,1980-10-01,OH,9.2,ohio
2885,1980-10-01,OK,5.0,oklahoma
2886,1980-10-01,OR,8.9,oregon
2887,1980-10-01,PA,8.3,pennsylvania
2888,1980-10-01,RI,7.4,rhode island
2889,1980-10-01,SC,7.3,south carolina
2890,1980-10-01,SD,5.3,south dakota
2891,1980-10-01,TN,8.1,tennessee
2892,1980-10-01,TX,5.3,texas
2893,1980-10-01,UT,6.8,utah
2894,1980-10-01,VT,6.5,vermont
2895,1980-10-01,VA,5.3,virginia
2896,1980-10-01,WA,8.5,washington
2897,1980-10-01,WV,10.2,west virginia
2898,1980-10-01,WI,8.6,wisconsin
2899,1980-10-01,WY,4.3,wyoming
2900,1980-11-01,AL,9.6,alabama
2901,1980-11-01,AK,9.6,alaska
2902,1980-11-01,AZ,6.5,arizona
2903,1980-11-01,AR,8.2,arkansas
2904,1980-11-01,CA,7.1,california
2905,1980-11-01,CO,6.3,colorado
2906,1980-11-01,CT,6.2,connecticut
2907,1980-11-01,DE,7.9,delaware
2908,1980-11-01,FL,6.4,florida
2909,1980-11-01,GA,6.1,georgia
2910,1980-11-01,HI,5.2,hawaii
2911,1980-11-01,ID,7.4,idaho
2912,1980-11-01,IL,8.9,illinois
2913,1980-11-01,IN,9.6,indiana
2914,1980-11-01,IA,6.5,iowa
2915,1980-11-01,KS,4.6,kansas
2916,1980-11-01,KY,8.8,kentucky
2917,1980-11-01,LA,7.3,louisiana
2918,1980-11-01,ME,7.9,maine
2919,1980-11-01,MD,6.7,maryland
2920,1980-11-01,MA,5.7,massachusetts
2921,1980-11-01,MI,12.7,michigan
2922,1980-11-01,MN,5.9,minnesota
2923,1980-11-01,MS,8.3,mississippi
2924,1980-11-01,MO,7.6,missouri
2925,1980-11-01,MT,6.4,montana
2926,1980-11-01,NE,4.2,nebraska
2927,1980-11-01,NV,6.9,nevada
2928,1980-11-01,NH,4.9,new hampshire
2929,1980-11-01,NJ,7.6,new jersey
2930,1980-11-01,NM,8.0,new mexico
2931,1980-11-01,NY,7.6,new york
2932,1980-11-01,NC,6.6,north carolina
2933,1980-11-01,ND,5.3,north dakota
2934,1980-11-01,OH,9.1,ohio
2935,1980-11-01,OK,4.6,oklahoma
2936,1980-11-01,OR,8.9,oregon
2937,1980-11-01,PA,8.1,pennsylvania
2938,1980-11-01,RI,7.3,rhode island
2939,1980-11-01,SC,7.2,south carolina
2940,1980-11-01,SD,5.3,south dakota
2941,1980-11-01,TN,8.2,tennessee
2942,1980-11-01,TX,5.2,texas
2943,1980-11-01,UT,6.7,utah
2944,1980-11-01,VT,6.3,vermont
2945,1980-11-01,VA,5.2,virginia
2946,1980-11-01,WA,8.5,washington
2947,1980-11-01,WV,10.1,west virginia
2948,1980-11-01,WI,8.4,wisconsin
2949,1980-11-01,WY,4.4,wyoming
2950,1980-12-01,AL,9.6,alabama
2951,1980-12-01,AK,9.4,alaska
2952,1980-12-01,AZ,6.3,arizona
2953,1980-12-01,AR,8.3,arkansas
2954,1980-12-01,CA,7.1,california
2955,1980-12-01,CO,6.2,colorado
2956,1980-12-01,CT,6.1,connecticut
2957,1980-12-01,DE,7.8,delaware
2958,1980-12-01,FL,6.4,florida
2959,1980-12-01,GA,6.0,georgia
2960,1980-12-01,HI,5.2,hawaii
2961,1980-12-01,ID,7.2,idaho
2962,1980-12-01,IL,8.9,illinois
2963,1980-12-01,IN,9.4,indiana
2964,1980-12-01,IA,6.3,iowa
2965,1980-12-01,KS,4.6,kansas
2966,1980-12-01,KY,8.7,kentucky
2967,1980-12-01,LA,7.5,louisiana
2968,1980-12-01,ME,7.8,maine
2969,1980-12-01,MD,6.7,maryland
2970,1980-12-01,MA,5.7,massachusetts
2971,1980-12-01,MI,12.5,michigan
2972,1980-12-01,MN,5.8,minnesota
2973,1980-12-01,MS,8.3,mississippi
2974,1980-12-01,MO,7.6,missouri
2975,1980-12-01,MT,6.4,montana
2976,1980-12-01,NE,4.1,nebraska
2977,1980-12-01,NV,7.0,nevada
2978,1980-12-01,NH,4.8,new hampshire
2979,1980-12-01,NJ,7.5,new jersey
2980,1980-12-01,NM,7.9,new mexico
2981,1980-12-01,NY,7.6,new york
2982,1980-12-01,NC,6.5,north carolina
2983,1980-12-01,ND,5.2,north dakota
2984,1980-12-01,OH,9.0,ohio
2985,1980-12-01,OK,4.2,oklahoma
2986,1980-12-01,OR,8.9,oregon
2987,1980-12-01,PA,7.9,pennsylvania
2988,1980-12-01,RI,7.2,rhode island
2989,1980-12-01,SC,7.2,south carolina
2990,1980-12-01,SD,5.3,south dakota
2991,1980-12-01,TN,8.3,tennessee
2992,1980-12-01,TX,5.2,texas
2993,1980-12-01,UT,6.6,utah
2994,1980-12-01,VT,6.1,vermont
2995,1980-12-01,VA,5.2,virginia
2996,1980-12-01,WA,8.5,washington
2997,1980-12-01,WV,10.2,west virginia
2998,1980-12-01,WI,8.3,wisconsin
2999,1980-12-01,WY,4.4,wyoming
3000,1981-01-01,AL,9.6,alabama
3001,1981-01-01,AK,9.3,alaska
3002,1981-01-01,AZ,6.1,arizona
3003,1981-01-01,AR,8.3,arkansas
3004,1981-01-01,CA,7.1,california
3005,1981-01-01,CO,6.1,colorado
3006,1981-01-01,CT,6.1,connecticut
3007,1981-01-01,DE,7.8,delaware
3008,1981-01-01,FL,6.4,florida
3009,1981-01-01,GA,6.0,georgia
3010,1981-01-01,HI,5.2,hawaii
3011,1981-01-01,ID,7.1,idaho
3012,1981-01-01,IL,8.8,illinois
3013,1981-01-01,IN,9.4,indiana
3014,1981-01-01,IA,6.2,iowa
3015,1981-01-01,KS,4.5,kansas
3016,1981-01-01,KY,8.5,kentucky
3017,1981-01-01,LA,7.7,louisiana
3018,1981-01-01,ME,7.7,maine
3019,1981-01-01,MD,6.7,maryland
3020,1981-01-01,MA,5.7,massachusetts
3021,1981-01-01,MI,12.4,michigan
3022,1981-01-01,MN,5.8,minnesota
3023,1981-01-01,MS,8.3,mississippi
3024,1981-01-01,MO,7.6,missouri
3025,1981-01-01,MT,6.3,montana
3026,1981-01-01,NE,4.0,nebraska
3027,1981-01-01,NV,7.0,nevada
3028,1981-01-01,NH,4.9,new hampshire
3029,1981-01-01,NJ,7.5,new jersey
3030,1981-01-01,NM,7.8,new mexico
3031,1981-01-01,NY,7.7,new york
3032,1981-01-01,NC,6.4,north carolina
3033,1981-01-01,ND,5.1,north dakota
3034,1981-01-01,OH,8.9,ohio
3035,1981-01-01,OK,3.9,oklahoma
3036,1981-01-01,OR,9.0,oregon
3037,1981-01-01,PA,7.9,pennsylvania
3038,1981-01-01,RI,7.2,rhode island
3039,1981-01-01,SC,7.3,south carolina
3040,1981-01-01,SD,5.2,south dakota
3041,1981-01-01,TN,8.4,tennessee
3042,1981-01-01,TX,5.2,texas
3043,1981-01-01,UT,6.6,utah
3044,1981-01-01,VT,5.9,vermont
3045,1981-01-01,VA,5.3,virginia
3046,1981-01-01,WA,8.6,washington
3047,1981-01-01,WV,10.4,west virginia
3048,1981-01-01,WI,8.1,wisconsin
3049,1981-01-01,WY,4.4,wyoming
3050,1981-02-01,AL,9.7,alabama
3051,1981-02-01,AK,9.1,alaska
3052,1981-02-01,AZ,6.0,arizona
3053,1981-02-01,AR,8.4,arkansas
3054,1981-02-01,CA,7.1,california
3055,1981-02-01,CO,6.0,colorado
3056,1981-02-01,CT,6.1,connecticut
3057,1981-02-01,DE,7.7,delaware
3058,1981-02-01,FL,6.4,florida
3059,1981-02-01,GA,6.1,georgia
3060,1981-02-01,HI,5.2,hawaii
3061,1981-02-01,ID,7.0,idaho
3062,1981-02-01,IL,8.7,illinois
3063,1981-02-01,IN,9.4,indiana
3064,1981-02-01,IA,6.1,iowa
3065,1981-02-01,KS,4.4,kansas
3066,1981-02-01,KY,8.4,kentucky
3067,1981-02-01,LA,7.8,louisiana
3068,1981-02-01,ME,7.5,maine
3069,1981-02-01,MD,6.8,maryland
3070,1981-02-01,MA,5.8,massachusetts
3071,1981-02-01,MI,12.2,michigan
3072,1981-02-01,MN,5.7,minnesota
3073,1981-02-01,MS,8.3,mississippi
3074,1981-02-01,MO,7.6,missouri
3075,1981-02-01,MT,6.3,montana
3076,1981-02-01,NE,4.0,nebraska
3077,1981-02-01,NV,7.1,nevada
3078,1981-02-01,NH,4.9,new hampshire
3079,1981-02-01,NJ,7.5,new jersey
3080,1981-02-01,NM,7.6,new mexico
3081,1981-02-01,NY,7.7,new york
3082,1981-02-01,NC,6.4,north carolina
3083,1981-02-01,ND,5.0,north dakota
3084,1981-02-01,OH,8.9,ohio
3085,1981-02-01,OK,3.6,oklahoma
3086,1981-02-01,OR,9.1,oregon
3087,1981-02-01,PA,7.9,pennsylvania
3088,1981-02-01,RI,7.2,rhode island
3089,1981-02-01,SC,7.4,south carolina
3090,1981-02-01,SD,5.2,south dakota
3091,1981-02-01,TN,8.5,tennessee
3092,1981-02-01,TX,5.2,texas
3093,1981-02-01,UT,6.5,utah
3094,1981-02-01,VT,5.8,vermont
3095,1981-02-01,VA,5.5,virginia
3096,1981-02-01,WA,8.7,washington
3097,1981-02-01,WV,10.7,west virginia
3098,1981-02-01,WI,8.0,wisconsin
3099,1981-02-01,WY,4.3,wyoming
3100,1981-03-01,AL,9.8,alabama
3101,1981-03-01,AK,8.9,alaska
3102,1981-03-01,AZ,5.9,arizona
3103,1981-03-01,AR,8.5,arkansas
3104,1981-03-01,CA,7.1,california
3105,1981-03-01,CO,5.9,colorado
3106,1981-03-01,CT,6.1,connecticut
3107,1981-03-01,DE,7.7,delaware
3108,1981-03-01,FL,6.4,florida
3109,1981-03-01,GA,6.2,georgia
3110,1981-03-01,HI,5.3,hawaii
3111,1981-03-01,ID,7.0,idaho
3112,1981-03-01,IL,8.5,illinois
3113,1981-03-01,IN,9.4,indiana
3114,1981-03-01,IA,6.1,iowa
3115,1981-03-01,KS,4.3,kansas
3116,1981-03-01,KY,8.3,kentucky
3117,1981-03-01,LA,8.0,louisiana
3118,1981-03-01,ME,7.4,maine
3119,1981-03-01,MD,6.8,maryland
3120,1981-03-01,MA,5.9,massachusetts
3121,1981-03-01,MI,12.1,michigan
3122,1981-03-01,MN,5.7,minnesota
3123,1981-03-01,MS,8.2,mississippi
3124,1981-03-01,MO,7.5,missouri
3125,1981-03-01,MT,6.4,montana
3126,1981-03-01,NE,4.0,nebraska
3127,1981-03-01,NV,7.0,nevada
3128,1981-03-01,NH,4.9,new hampshire
3129,1981-03-01,NJ,7.5,new jersey
3130,1981-03-01,NM,7.5,new mexico
3131,1981-03-01,NY,7.7,new york
3132,1981-03-01,NC,6.3,north carolina
3133,1981-03-01,ND,4.9,north dakota
3134,1981-03-01,OH,8.9,ohio
3135,1981-03-01,OK,3.4,oklahoma
3136,1981-03-01,OR,9.2,oregon
3137,1981-03-01,PA,8.0,pennsylvania
3138,1981-03-01,RI,7.3,rhode island
3139,1981-03-01,SC,7.4,south carolina
3140,1981-03-01,SD,5.1,south dakota
3141,1981-03-01,TN,8.5,tennessee
3142,1981-03-01,TX,5.2,texas
3143,1981-03-01,UT,6.4,utah
3144,1981-03-01,VT,5.7,vermont
3145,1981-03-01,VA,5.6,virginia
3146,1981-03-01,WA,8.8,washington
3147,1981-03-01,WV,11.0,west virginia
3148,1981-03-01,WI,7.9,wisconsin
3149,1981-03-01,WY,4.2,wyoming
3150,1981-04-01,AL,9.9,alabama
3151,1981-04-01,AK,8.9,alaska
3152,1981-04-01,AZ,5.8,arizona
3153,1981-04-01,AR,8.6,arkansas
3154,1981-04-01,CA,7.1,california
3155,1981-04-01,CO,5.8,colorado
3156,1981-04-01,CT,6.1,connecticut
3157,1981-04-01,DE,7.7,delaware
3158,1981-04-01,FL,6.4,florida
3159,1981-04-01,GA,6.2,georgia
3160,1981-04-01,HI,5.3,hawaii
3161,1981-04-01,ID,7.1,idaho
3162,1981-04-01,IL,8.4,illinois
3163,1981-04-01,IN,9.5,indiana
3164,1981-04-01,IA,6.1,iowa
3165,1981-04-01,KS,4.2,kansas
3166,1981-04-01,KY,8.2,kentucky
3167,1981-04-01,LA,8.1,louisiana
3168,1981-04-01,ME,7.3,maine
3169,1981-04-01,MD,6.9,maryland
3170,1981-04-01,MA,6.0,massachusetts
3171,1981-04-01,MI,11.9,michigan
3172,1981-04-01,MN,5.6,minnesota
3173,1981-04-01,MS,8.2,mississippi
3174,1981-04-01,MO,7.4,missouri
3175,1981-04-01,MT,6.4,montana
3176,1981-04-01,NE,3.9,nebraska
3177,1981-04-01,NV,6.9,nevada
3178,1981-04-01,NH,4.9,new hampshire
3179,1981-04-01,NJ,7.5,new jersey
3180,1981-04-01,NM,7.4,new mexico
3181,1981-04-01,NY,7.7,new york
3182,1981-04-01,NC,6.2,north carolina
3183,1981-04-01,ND,4.9,north dakota
3184,1981-04-01,OH,8.8,ohio
3185,1981-04-01,OK,3.3,oklahoma
3186,1981-04-01,OR,9.3,oregon
3187,1981-04-01,PA,8.0,pennsylvania
3188,1981-04-01,RI,7.3,rhode island
3189,1981-04-01,SC,7.5,south carolina
3190,1981-04-01,SD,5.0,south dakota
3191,1981-04-01,TN,8.5,tennessee
3192,1981-04-01,TX,5.2,texas
3193,1981-04-01,UT,6.4,utah
3194,1981-04-01,VT,5.6,vermont
3195,1981-04-01,VA,5.7,virginia
3196,1981-04-01,WA,9.0,washington
3197,1981-04-01,WV,11.1,west virginia
3198,1981-04-01,WI,7.7,wisconsin
3199,1981-04-01,WY,4.1,wyoming
3200,1981-05-01,AL,10.0,alabama
3201,1981-05-01,AK,9.0,alaska
3202,1981-05-01,AZ,5.8,arizona
3203,1981-05-01,AR,8.6,arkansas
3204,1981-05-01,CA,7.0,california
3205,1981-05-01,CO,5.7,colorado
3206,1981-05-01,CT,6.1,connecticut
3207,1981-05-01,DE,7.6,delaware
3208,1981-05-01,FL,6.4,florida
3209,1981-05-01,GA,6.1,georgia
3210,1981-05-01,HI,5.3,hawaii
3211,1981-05-01,ID,7.3,idaho
3212,1981-05-01,IL,8.3,illinois
3213,1981-05-01,IN,9.5,indiana
3214,1981-05-01,IA,6.2,iowa
3215,1981-05-01,KS,4.1,kansas
3216,1981-05-01,KY,8.2,kentucky
3217,1981-05-01,LA,8.2,louisiana
3218,1981-05-01,ME,7.1,maine
3219,1981-05-01,MD,7.0,maryland
3220,1981-05-01,MA,6.1,massachusetts
3221,1981-05-01,MI,11.8,michigan
3222,1981-05-01,MN,5.5,minnesota
3223,1981-05-01,MS,8.1,mississippi
3224,1981-05-01,MO,7.2,missouri
3225,1981-05-01,MT,6.5,montana
3226,1981-05-01,NE,4.0,nebraska
3227,1981-05-01,NV,6.8,nevada
3228,1981-05-01,NH,4.9,new hampshire
3229,1981-05-01,NJ,7.4,new jersey
3230,1981-05-01,NM,7.2,new mexico
3231,1981-05-01,NY,7.6,new york
3232,1981-05-01,NC,6.0,north carolina
3233,1981-05-01,ND,4.8,north dakota
3234,1981-05-01,OH,8.7,ohio
3235,1981-05-01,OK,3.3,oklahoma
3236,1981-05-01,OR,9.3,oregon
3237,1981-05-01,PA,8.1,pennsylvania
3238,1981-05-01,RI,7.4,rhode island
3239,1981-05-01,SC,7.6,south carolina
3240,1981-05-01,SD,4.9,south dakota
3241,1981-05-01,TN,8.4,tennessee
3242,1981-05-01,TX,5.2,texas
3243,1981-05-01,UT,6.4,utah
3244,1981-05-01,VT,5.7,vermont
3245,1981-05-01,VA,5.8,virginia
3246,1981-05-01,WA,9.1,washington
3247,1981-05-01,WV,11.1,west virginia
3248,1981-05-01,WI,7.6,wisconsin
3249,1981-05-01,WY,4.0,wyoming
3250,1981-06-01,AL,10.1,alabama
3251,1981-06-01,AK,9.2,alaska
3252,1981-06-01,AZ,5.8,arizona
3253,1981-06-01,AR,8.7,arkansas
3254,1981-06-01,CA,7.1,california
3255,1981-06-01,CO,5.6,colorado
3256,1981-06-01,CT,6.1,connecticut
3257,1981-06-01,DE,7.6,delaware
3258,1981-06-01,FL,6.4,florida
3259,1981-06-01,GA,6.0,georgia
3260,1981-06-01,HI,5.3,hawaii
3261,1981-06-01,ID,7.5,idaho
3262,1981-06-01,IL,8.2,illinois
3263,1981-06-01,IN,9.5,indiana
3264,1981-06-01,IA,6.3,iowa
3265,1981-06-01,KS,4.1,kansas
3266,1981-06-01,KY,8.1,kentucky
3267,1981-06-01,LA,8.3,louisiana
3268,1981-06-01,ME,7.0,maine
3269,1981-06-01,MD,7.0,maryland
3270,1981-06-01,MA,6.3,massachusetts
3271,1981-06-01,MI,11.7,michigan
3272,1981-06-01,MN,5.5,minnesota
3273,1981-06-01,MS,8.2,mississippi
3274,1981-06-01,MO,7.2,missouri
3275,1981-06-01,MT,6.6,montana
3276,1981-06-01,NE,4.1,nebraska
3277,1981-06-01,NV,6.8,nevada
3278,1981-06-01,NH,4.9,new hampshire
3279,1981-06-01,NJ,7.3,new jersey
3280,1981-06-01,NM,7.1,new mexico
3281,1981-06-01,NY,7.5,new york
3282,1981-06-01,NC,5.7,north carolina
3283,1981-06-01,ND,4.8,north dakota
3284,1981-06-01,OH,8.8,ohio
3285,1981-06-01,OK,3.3,oklahoma
3286,1981-06-01,OR,9.4,oregon
3287,1981-06-01,PA,8.1,pennsylvania
3288,1981-06-01,RI,7.6,rhode island
3289,1981-06-01,SC,7.6,south carolina
3290,1981-06-01,SD,4.8,south dakota
3291,1981-06-01,TN,8.4,tennessee
3292,1981-06-01,TX,5.2,texas
3293,1981-06-01,UT,6.4,utah
3294,1981-06-01,VT,5.7,vermont
3295,1981-06-01,VA,5.8,virginia
3296,1981-06-01,WA,9.3,washington
3297,1981-06-01,WV,10.9,west virginia
3298,1981-06-01,WI,7.6,wisconsin
3299,1981-06-01,WY,4.0,wyoming
3300,1981-07-01,AL,10.3,alabama
3301,1981-07-01,AK,9.4,alaska
3302,1981-07-01,AZ,5.9,arizona
3303,1981-07-01,AR,8.7,arkansas
3304,1981-07-01,CA,7.1,california
3305,1981-07-01,CO,5.5,colorado
3306,1981-07-01,CT,6.1,connecticut
3307,1981-07-01,DE,7.6,delaware
3308,1981-07-01,FL,6.5,florida
3309,1981-07-01,GA,6.0,georgia
3310,1981-07-01,HI,5.3,hawaii
3311,1981-07-01,ID,7.7,idaho
3312,1981-07-01,IL,8.2,illinois
3313,1981-07-01,IN,9.5,indiana
3314,1981-07-01,IA,6.4,iowa
3315,1981-07-01,KS,4.0,kansas
3316,1981-07-01,KY,8.2,kentucky
3317,1981-07-01,LA,8.4,louisiana
3318,1981-07-01,ME,7.0,maine
3319,1981-07-01,MD,7.2,maryland
3320,1981-07-01,MA,6.5,massachusetts
3321,1981-07-01,MI,11.8,michigan
3322,1981-07-01,MN,5.5,minnesota
3323,1981-07-01,MS,8.3,mississippi
3324,1981-07-01,MO,7.2,missouri
3325,1981-07-01,MT,6.8,montana
3326,1981-07-01,NE,4.2,nebraska
3327,1981-07-01,NV,6.8,nevada
3328,1981-07-01,NH,5.0,new hampshire
3329,1981-07-01,NJ,7.2,new jersey
3330,1981-07-01,NM,7.1,new mexico
3331,1981-07-01,NY,7.4,new york
3332,1981-07-01,NC,5.6,north carolina
3333,1981-07-01,ND,4.7,north dakota
3334,1981-07-01,OH,8.9,ohio
3335,1981-07-01,OK,3.4,oklahoma
3336,1981-07-01,OR,9.6,oregon
3337,1981-07-01,PA,8.2,pennsylvania
3338,1981-07-01,RI,7.7,rhode island
3339,1981-07-01,SC,7.8,south carolina
3340,1981-07-01,SD,4.8,south dakota
3341,1981-07-01,TN,8.5,tennessee
3342,1981-07-01,TX,5.3,texas
3343,1981-07-01,UT,6.5,utah
3344,1981-07-01,VT,5.7,vermont
3345,1981-07-01,VA,5.9,virginia
3346,1981-07-01,WA,9.5,washington
3347,1981-07-01,WV,10.6,west virginia
3348,1981-07-01,WI,7.7,wisconsin
3349,1981-07-01,WY,3.9,wyoming
3350,1981-08-01,AL,10.6,alabama
3351,1981-08-01,AK,9.6,alaska
3352,1981-08-01,AZ,6.1,arizona
3353,1981-08-01,AR,8.8,arkansas
3354,1981-08-01,CA,7.3,california
3355,1981-08-01,CO,5.5,colorado
3356,1981-08-01,CT,6.1,connecticut
3357,1981-08-01,DE,7.7,delaware
3358,1981-08-01,FL,6.6,florida
3359,1981-08-01,GA,6.2,georgia
3360,1981-08-01,HI,5.4,hawaii
3361,1981-08-01,ID,7.9,idaho
3362,1981-08-01,IL,8.3,illinois
3363,1981-08-01,IN,9.7,indiana
3364,1981-08-01,IA,6.6,iowa
3365,1981-08-01,KS,4.1,kansas
3366,1981-08-01,KY,8.3,kentucky
3367,1981-08-01,LA,8.5,louisiana
3368,1981-08-01,ME,7.1,maine
3369,1981-08-01,MD,7.3,maryland
3370,1981-08-01,MA,6.7,massachusetts
3371,1981-08-01,MI,12.1,michigan
3372,1981-08-01,MN,5.6,minnesota
3373,1981-08-01,MS,8.5,mississippi
3374,1981-08-01,MO,7.4,missouri
3375,1981-08-01,MT,7.0,montana
3376,1981-08-01,NE,4.3,nebraska
3377,1981-08-01,NV,7.0,nevada
3378,1981-08-01,NH,5.1,new hampshire
3379,1981-08-01,NJ,7.1,new jersey
3380,1981-08-01,NM,7.0,new mexico
3381,1981-08-01,NY,7.3,new york
3382,1981-08-01,NC,5.5,north carolina
3383,1981-08-01,ND,4.7,north dakota
3384,1981-08-01,OH,9.3,ohio
3385,1981-08-01,OK,3.5,oklahoma
3386,1981-08-01,OR,9.8,oregon
3387,1981-08-01,PA,8.4,pennsylvania
3388,1981-08-01,RI,7.9,rhode island
3389,1981-08-01,SC,8.1,south carolina
3390,1981-08-01,SD,4.8,south dakota
3391,1981-08-01,TN,8.8,tennessee
3392,1981-08-01,TX,5.3,texas
3393,1981-08-01,UT,6.5,utah
3394,1981-08-01,VT,5.8,vermont
3395,1981-08-01,VA,6.0,virginia
3396,1981-08-01,WA,9.7,washington
3397,1981-08-01,WV,10.2,west virginia
3398,1981-08-01,WI,7.8,wisconsin
3399,1981-08-01,WY,3.9,wyoming
3400,1981-09-01,AL,11.0,alabama
3401,1981-09-01,AK,9.7,alaska
3402,1981-09-01,AZ,6.3,arizona
3403,1981-09-01,AR,8.9,arkansas
3404,1981-09-01,CA,7.6,california
3405,1981-09-01,CO,5.5,colorado
3406,1981-09-01,CT,6.2,connecticut
3407,1981-09-01,DE,7.9,delaware
3408,1981-09-01,FL,6.8,florida
3409,1981-09-01,GA,6.4,georgia
3410,1981-09-01,HI,5.5,hawaii
3411,1981-09-01,ID,8.1,idaho
3412,1981-09-01,IL,8.4,illinois
3413,1981-09-01,IN,10.0,indiana
3414,1981-09-01,IA,6.8,iowa
3415,1981-09-01,KS,4.2,kansas
3416,1981-09-01,KY,8.6,kentucky
3417,1981-09-01,LA,8.6,louisiana
3418,1981-09-01,ME,7.2,maine
3419,1981-09-01,MD,7.5,maryland
3420,1981-09-01,MA,6.9,massachusetts
3421,1981-09-01,MI,12.5,michigan
3422,1981-09-01,MN,5.8,minnesota
3423,1981-09-01,MS,8.7,mississippi
3424,1981-09-01,MO,7.6,missouri
3425,1981-09-01,MT,7.1,montana
3426,1981-09-01,NE,4.4,nebraska
3427,1981-09-01,NV,7.2,nevada
3428,1981-09-01,NH,5.3,new hampshire
3429,1981-09-01,NJ,7.2,new jersey
3430,1981-09-01,NM,7.1,new mexico
3431,1981-09-01,NY,7.4,new york
3432,1981-09-01,NC,5.6,north carolina
3433,1981-09-01,ND,4.7,north dakota
3434,1981-09-01,OH,9.7,ohio
3435,1981-09-01,OK,3.6,oklahoma
3436,1981-09-01,OR,10.1,oregon
3437,1981-09-01,PA,8.6,pennsylvania
3438,1981-09-01,RI,8.1,rhode island
3439,1981-09-01,SC,8.5,south carolina
3440,1981-09-01,SD,4.9,south dakota
3441,1981-09-01,TN,9.1,tennessee
3442,1981-09-01,TX,5.3,texas
3443,1981-09-01,UT,6.6,utah
3444,1981-09-01,VT,5.9,vermont
3445,1981-09-01,VA,6.2,virginia
3446,1981-09-01,WA,10.0,washington
3447,1981-09-01,WV,10.0,west virginia
3448,1981-09-01,WI,8.0,wisconsin
3449,1981-09-01,WY,4.0,wyoming
3450,1981-10-01,AL,11.4,alabama
3451,1981-10-01,AK,9.8,alaska
3452,1981-10-01,AZ,6.6,arizona
3453,1981-10-01,AR,9.0,arkansas
3454,1981-10-01,CA,7.8,california
3455,1981-10-01,CO,5.6,colorado
3456,1981-10-01,CT,6.3,connecticut
3457,1981-10-01,DE,8.1,delaware
3458,1981-10-01,FL,7.0,florida
3459,1981-10-01,GA,6.7,georgia
3460,1981-10-01,HI,5.6,hawaii
3461,1981-10-01,ID,8.5,idaho
3462,1981-10-01,IL,8.6,illinois
3463,1981-10-01,IN,10.4,indiana
3464,1981-10-01,IA,7.1,iowa
3465,1981-10-01,KS,4.4,kansas
3466,1981-10-01,KY,9.0,kentucky
3467,1981-10-01,LA,8.8,louisiana
3468,1981-10-01,ME,7.4,maine
3469,1981-10-01,MD,7.7,maryland
3470,1981-10-01,MA,7.1,massachusetts
3471,1981-10-01,MI,13.0,michigan
3472,1981-10-01,MN,6.0,minnesota
3473,1981-10-01,MS,8.9,mississippi
3474,1981-10-01,MO,8.0,missouri
3475,1981-10-01,MT,7.3,montana
3476,1981-10-01,NE,4.6,nebraska
3477,1981-10-01,NV,7.5,nevada
3478,1981-10-01,NH,5.5,new hampshire
3479,1981-10-01,NJ,7.4,new jersey
3480,1981-10-01,NM,7.1,new mexico
3481,1981-10-01,NY,7.5,new york
3482,1981-10-01,NC,7.4,north carolina
3483,1981-10-01,ND,4.7,north dakota
3484,1981-10-01,OH,10.1,ohio
3485,1981-10-01,OK,3.9,oklahoma
3486,1981-10-01,OR,10.4,oregon
3487,1981-10-01,PA,8.9,pennsylvania
3488,1981-10-01,RI,8.3,rhode island
3489,1981-10-01,SC,8.9,south carolina
3490,1981-10-01,SD,4.9,south dakota
3491,1981-10-01,TN,9.5,tennessee
3492,1981-10-01,TX,5.4,texas
3493,1981-10-01,UT,6.7,utah
3494,1981-10-01,VT,5.9,vermont
3495,1981-10-01,VA,6.4,virginia
3496,1981-10-01,WA,10.4,washington
